帖子ID,平台ID,平台名称,媒体类型
WYXW_202404300335_704,P_1,网易新闻,客户端
WB_202403260758_707,P_0,微博,微博
WYXW_202403241957_708,P_1,网易新闻,客户端
KS_202403241659_709,P_6,快手,视频
JRTT_202403242035_710,P_3,今日头条,视频
JRTT_202403241618_711,P_3,今日头条,客户端
WB_202403241817_712,P_0,微博,微博
JRTT_202403272022_713,P_3,今日头条,客户端
JRTT_202403272343_714,P_3,今日头条,客户端
JRTT_202403241847_715,P_3,今日头条,客户端
WB_202403252252_716,P_0,微博,微博
JRTT_202403251547_717,P_3,今日头条,客户端
DY_202403242054_718,P_2,抖音,视频
WB_202403242018_719,P_0,微博,微博
WB_202403242109_720,P_0,微博,微博
DY_202403261723_721,P_2,抖音,视频
JRTT_202403242246_722,P_3,今日头条,客户端
JRTT_202403251336_723,P_3,今日头条,客户端
WB_202403252359_724,P_0,微博,微博
DY_202403242138_725,P_2,抖音,视频
JRTT_202403291152_726,P_3,今日头条,客户端
JRTT_202403271910_727,P_3,今日头条,客户端
WB_202403252359_728,P_0,微博,微博
DY_202403252301_729,P_2,抖音,视频
WB_202403252255_730,P_0,微博,微博
WB_202403242057_731,P_0,微博,微博
DY_202403251751_732,P_2,抖音,视频
VX_202403300001_733,P_5,微信,微信
DY_202403241825_734,P_2,抖音,视频
WB_202403252358_735,P_0,微博,微博
JRTT_202403241940_736,P_3,今日头条,客户端
WB_202403252231_737,P_0,微博,微博
DY_202403251143_739,P_2,抖音,视频
DY_202403250844_740,P_2,抖音,视频
JRTT_202403252040_741,P_3,今日头条,客户端
WB_202403252321_742,P_0,微博,微博
WB_202403252133_743,P_0,微博,微博
JRTT_202403271719_744,P_3,今日头条,客户端
WB_202403252253_745,P_0,微博,微博
KS_202403241821_746,P_6,快手,视频
WB_202403242044_747,P_0,微博,微博
DY_202403242107_748,P_2,抖音,视频
JRTT_202403242122_749,P_3,今日头条,客户端
JRTT_202403261415_750,P_3,今日头条,客户端
JRTT_202403261037_751,P_3,今日头条,客户端
WB_202403242104_752,P_0,微博,微博
WB_202403250309_754,P_0,微博,微博
WB_202403252259_756,P_0,微博,微博
JRTT_202403251907_757,P_3,今日头条,客户端
WB_202403242055_759,P_0,微博,微博
WB_202403242139_760,P_0,微博,微博
JRTT_202403251106_762,P_3,今日头条,客户端
JRTT_202403272006_763,P_3,今日头条,客户端
WB_202403242046_764,P_0,微博,微博
WYXW_202403260000_767,P_1,网易新闻,客户端
WB_202403282042_769,P_0,微博,微博
WB_202403242154_770,P_0,微博,微博
JRTT_202403251309_773,P_3,今日头条,客户端
WB_202403242101_774,P_0,微博,微博
JRTT_202403281238_775,P_3,今日头条,视频
WYXW_202403300951_776,P_1,网易新闻,客户端
JRTT_202403260653_777,P_3,今日头条,客户端
JRTT_202403241824_778,P_3,今日头条,客户端
WB_202403250213_779,P_0,微博,微博
JRTT_202403241944_780,P_3,今日头条,客户端
WB_202403252349_782,P_0,微博,微博
WB_202403242151_783,P_0,微博,微博
WB_202403242107_784,P_0,微博,微博
WB_202403252330_785,P_0,微博,微博
WB_202403252316_786,P_0,微博,微博
WB_202403252334_787,P_0,微博,微博
JRTT_202403242122_789,P_3,今日头条,客户端
JRTT_202403242224_791,P_3,今日头条,客户端
WB_202403242143_792,P_0,微博,微博
WB_202403281749_793,P_0,微博,微博
JRTT_202403241958_794,P_3,今日头条,客户端
DY_202403302000_795,P_2,抖音,视频
WB_202403300031_796,P_0,微博,微博
JRTT_202403280554_798,P_3,今日头条,客户端
JRTT_202403242046_799,P_3,今日头条,客户端
JRTT_202403260229_800,P_3,今日头条,客户端
JRTT_202403261120_801,P_3,今日头条,客户端
WB_202403252122_802,P_0,微博,微博
JRTT_202403242106_804,P_3,今日头条,客户端
DY_202403242144_805,P_2,抖音,视频
JRTT_202403272027_806,P_3,今日头条,客户端
JRTT_202403252214_807,P_3,今日头条,客户端
WB_202403252253_808,P_0,微博,微博
WB_202403260053_811,P_0,微博,微博
JRTT_202402161521_813,P_3,今日头条,客户端
KS_202402191702_814,P_6,快手,视频
JRTT_202402121044_815,P_3,今日头条,客户端
DY_202402102337_816,P_2,抖音,视频
JRTT_202402121330_818,P_3,今日头条,客户端
DY_202402121913_819,P_2,抖音,视频
KS_202402121433_820,P_6,快手,视频
KS_202402192239_821,P_6,快手,视频
VX_202402152133_823,P_5,微信,微信
VX_202402110010_824,P_5,微信,微信
DY_202402111708_825,P_2,抖音,视频
JRTT_202402151714_827,P_3,今日头条,客户端
JRTT_202402121401_830,P_3,今日头条,客户端
DY_202402190142_831,P_2,抖音,视频
WB_202402161345_832,P_0,微博,微博
JRTT_202402181243_833,P_3,今日头条,客户端
JRTT_202402191325_834,P_3,今日头条,客户端
JRTT_202402192026_835,P_3,今日头条,客户端
VX_202402121926_836,P_5,微信,微信
JRTT_202402161054_837,P_3,今日头条,客户端
JRTT_202402190610_838,P_3,今日头条,客户端
KS_202402182118_839,P_6,快手,视频
JRTT_202402190928_840,P_3,今日头条,客户端
JRTT_202402170730_841,P_3,今日头条,客户端
JRTT_202402130415_842,P_3,今日头条,客户端
DY_202402141446_843,P_2,抖音,视频
VX_202402140001_844,P_5,微信,微信
DY_202410290943_845,P_2,抖音,视频
JRTT_202410291547_846,P_3,今日头条,客户端
DY_202410270728_847,P_2,抖音,视频
JRTT_202411041914_849,P_3,今日头条,客户端
WYXW_202410291549_850,P_1,网易新闻,客户端
WB_202411022217_851,P_0,微博,微博
VX_202411021941_852,P_5,微信,微信
DY_202410311252_853,P_2,抖音,视频
DY_202410291001_854,P_2,抖音,视频
JRTT_202410291554_855,P_3,今日头条,客户端
WB_202410292112_856,P_0,微博,微博
WB_202411011105_858,P_0,微博,微博
JRTT_202410281525_860,P_3,今日头条,客户端
DY_202410311119_861,P_2,抖音,视频
JRTT_202410310629_862,P_3,今日头条,客户端
DY_202410301118_866,P_2,抖音,视频
DY_202410301327_867,P_2,抖音,视频
JRTT_202410300830_868,P_3,今日头条,客户端
JRTT_202403241804_872,P_3,今日头条,客户端
DY_202403251819_873,P_2,抖音,视频
WB_202403241408_875,P_0,微博,微博
WB_202403251353_876,P_0,微博,微博
WB_202403262309_877,P_0,微博,微博
JRTT_202403271219_878,P_3,今日头条,客户端
DY_202403252108_879,P_2,抖音,视频
DY_202403242007_880,P_2,抖音,视频
JRTT_202403241601_881,P_3,今日头条,客户端
JRTT_202403241958_882,P_3,今日头条,客户端
WB_202403252205_883,P_0,微博,微博
WB_202403251917_884,P_0,微博,微博
JRTT_202403271822_885,P_3,今日头条,客户端
DY_202403241909_886,P_2,抖音,视频
DY_202403241530_888,P_2,抖音,视频
WB_202403252247_889,P_0,微博,微博
DY_202403261609_891,P_2,抖音,视频
DY_202403282319_892,P_2,抖音,视频
WB_202403251623_893,P_0,微博,微博
WB_202403252226_894,P_0,微博,微博
WB_202403291935_895,P_0,微博,微博
JRTT_202403251518_896,P_3,今日头条,客户端
JRTT_202403260836_897,P_3,今日头条,客户端
WB_202403242120_898,P_0,微博,微博
DY_202403251846_899,P_2,抖音,视频
WYXW_202403241944_900,P_1,网易新闻,客户端
WB_202403252105_901,P_0,微博,微博
WB_202403242017_902,P_0,微博,微博
WB_202403242145_904,P_0,微博,微博
WB_202403242246_906,P_0,微博,微博
WB_202403262314_908,P_0,微博,微博
WB_202403281623_909,P_0,微博,微博
JRTT_202403251735_910,P_3,今日头条,客户端
JRTT_202403271754_911,P_3,今日头条,视频
WB_202403242156_912,P_0,微博,微博
JRTT_202403271255_913,P_3,今日头条,客户端
JRTT_202403241826_914,P_3,今日头条,客户端
DY_202403300757_915,P_2,抖音,视频
JRTT_202403281139_916,P_3,今日头条,视频
WB_202403252135_917,P_0,微博,微博
JRTT_202403271829_918,P_3,今日头条,客户端
VX_202403301715_920,P_5,微信,微信
WB_202403252213_921,P_0,微博,微博
WB_202403252240_922,P_0,微博,微博
JRTT_202403260001_923,P_3,今日头条,客户端
DY_202403261505_924,P_2,抖音,视频
WB_202403251811_925,P_0,微博,微博
KS_202403251218_926,P_6,快手,视频
WB_202403260857_928,P_0,微博,微博
WB_202403251718_929,P_0,微博,微博
WB_202403241554_930,P_0,微博,微博
WB_202403252244_931,P_0,微博,微博
WB_202403241428_932,P_0,微博,微博
WB_202403261535_933,P_0,微博,微博
WB_202403252226_935,P_0,微博,微博
DY_202403271126_936,P_2,抖音,视频
JRTT_202401110635_937,P_3,今日头条,客户端
DY_202401162256_938,P_2,抖音,视频
DY_202401170034_939,P_2,抖音,视频
WB_202401141235_940,P_0,微博,微博
JRTT_202401120921_941,P_3,今日头条,客户端
JRTT_202401111207_942,P_3,今日头条,客户端
JRTT_202401121047_943,P_3,今日头条,客户端
DY_202401151904_944,P_2,抖音,视频
KS_202401122047_945,P_6,快手,视频
XHS_202401171211_947,P_4,小红书,客户端
WB_202401121400_948,P_0,微博,微博
WYXW_202401191149_949,P_1,网易新闻,客户端
JRTT_202401120700_950,P_3,今日头条,客户端
JRTT_202401130723_951,P_3,今日头条,客户端
DY_202401191802_952,P_2,抖音,视频
JRTT_202401111141_953,P_3,今日头条,客户端
WYXW_202401111706_954,P_1,网易新闻,客户端
WB_202401121438_955,P_0,微博,微博
DY_202401191344_956,P_2,抖音,视频
DY_202401140113_957,P_2,抖音,视频
WYXW_202401151341_958,P_1,网易新闻,客户端
JRTT_202401162252_960,P_3,今日头条,客户端
DY_202401172049_961,P_2,抖音,视频
JRTT_202401131103_962,P_3,今日头条,客户端
WYXW_202401181434_963,P_1,网易新闻,客户端
KS_202401121224_964,P_6,快手,视频
DY_202401160004_965,P_2,抖音,视频
JRTT_202401121117_966,P_3,今日头条,客户端
KS_202401150807_967,P_6,快手,视频
JRTT_202401161031_968,P_3,今日头条,客户端
VX_202401150001_969,P_5,微信,微信
DY_202401121214_970,P_2,抖音,视频
JRTT_202401111523_971,P_3,今日头条,客户端
JRTT_202401141706_972,P_3,今日头条,客户端
JRTT_202401110851_973,P_3,今日头条,客户端
WYXW_202401140856_974,P_1,网易新闻,客户端
JRTT_202401171019_975,P_3,今日头条,客户端
JRTT_202401141052_976,P_3,今日头条,客户端
JRTT_202401121124_977,P_3,今日头条,客户端
WYXW_202401171655_979,P_1,网易新闻,客户端
WYXW_202401140856_981,P_1,网易新闻,客户端
WYXW_202401191038_982,P_1,网易新闻,客户端
JRTT_202401111134_984,P_3,今日头条,客户端
VX_202401120704_985,P_5,微信,微信
JRTT_202401110915_986,P_3,今日头条,客户端
WYXW_202401191038_988,P_1,网易新闻,客户端
WYXW_202401110800_989,P_1,网易新闻,客户端
JRTT_202401110154_990,P_3,今日头条,客户端
DY_202401111756_991,P_2,抖音,视频
WB_202401111709_993,P_0,微博,微博
JRTT_202401171640_994,P_3,今日头条,客户端
DY_202409110505_995,P_2,抖音,视频
WB_202409100718_996,P_0,微博,微博
XHS_202409091939_998,P_4,小红书,客户端
WYXW_202409121605_1000,P_1,网易新闻,客户端
JRTT_202409112122_1001,P_3,今日头条,视频
JRTT_202409110015_1003,P_3,今日头条,客户端
JRTT_202409122131_1007,P_3,今日头条,客户端
XHS_202409102219_1008,P_4,小红书,客户端
WYXW_202409111610_1009,P_1,网易新闻,客户端
DY_202409071232_1010,P_2,抖音,视频
WB_202409122307_1011,P_0,微博,微博
KS_202409081221_1014,P_6,快手,视频
JRTT_202409081611_1015,P_3,今日头条,客户端
DY_202409111050_1016,P_2,抖音,视频
DY_202409112240_1017,P_2,抖音,视频
WB_202409070900_1018,P_0,微博,微博
WB_202409070201_1019,P_0,微博,微博
DY_202409071001_1021,P_2,抖音,视频
JRTT_202409100839_1022,P_3,今日头条,客户端
JRTT_202409101647_1023,P_3,今日头条,客户端
JRTT_202409131259_1024,P_3,今日头条,客户端
JRTT_202409091657_1025,P_3,今日头条,客户端
WB_202409070100_1026,P_0,微博,微博
WB_202409091622_1027,P_0,微博,微博
DY_202409142341_1028,P_2,抖音,视频
WB_202409082243_1029,P_0,微博,微博
WB_202409071149_1030,P_0,微博,微博
WB_202409152305_1031,P_0,微博,微博
DY_202409160024_1032,P_2,抖音,视频
KS_202408081818_1033,P_6,快手,视频
KS_202408100923_1034,P_6,快手,视频
JRTT_202408172315_1035,P_3,今日头条,客户端
JRTT_202408170031_1036,P_3,今日头条,客户端
KS_202408091249_1039,P_6,快手,视频
KS_202408091934_1040,P_6,快手,视频
WYXW_202408172000_1041,P_1,网易新闻,客户端
WYXW_202408172000_1042,P_1,网易新闻,客户端
WYXW_202408150630_1044,P_1,网易新闻,客户端
WYXW_202408150630_1045,P_1,网易新闻,客户端
DY_202408121857_1046,P_2,抖音,视频
JRTT_202408161105_1047,P_3,今日头条,视频
JRTT_202408121619_1048,P_3,今日头条,客户端
DY_202408170025_1049,P_2,抖音,视频
DY_202408132056_1050,P_2,抖音,视频
JRTT_202408141755_1051,P_3,今日头条,客户端
JRTT_202408121447_1052,P_3,今日头条,客户端
WB_202408160820_1053,P_0,微博,微博
JRTT_202408091421_1054,P_3,今日头条,客户端
DY_202408131009_1055,P_2,抖音,视频
DY_202408101441_1056,P_2,抖音,视频
JRTT_202405252110_1057,P_3,今日头条,客户端
WB_202405261254_1059,P_0,微博,微博
JRTT_202405242142_1061,P_3,今日头条,客户端
JRTT_202405241318_1062,P_3,今日头条,客户端
KS_202405271631_1063,P_6,快手,视频
JRTT_202405242346_1064,P_3,今日头条,客户端
WB_202405261342_1065,P_0,微博,微博
JRTT_202405251005_1066,P_3,今日头条,客户端
VX_202405252201_1067,P_5,微信,微信
WB_202405261339_1069,P_0,微博,微博
WB_202405261354_1070,P_0,微博,微博
JRTT_202405291507_1071,P_3,今日头条,客户端
JRTT_202405272130_1072,P_3,今日头条,视频
XHS_202405260540_1073,P_4,小红书,客户端
JRTT_202405231921_1074,P_3,今日头条,客户端
WB_202405271916_1075,P_0,微博,微博
DY_202405242355_1077,P_2,抖音,视频
XHS_202405212203_1078,P_4,小红书,客户端
XHS_202405220350_1079,P_4,小红书,客户端
JRTT_202405230855_1080,P_3,今日头条,客户端
WB_202405271056_1081,P_0,微博,微博
WYXW_202405202026_1082,P_1,网易新闻,客户端
JRTT_202405281414_1083,P_3,今日头条,客户端
WB_202405221715_1084,P_0,微博,微博
WB_202405211601_1085,P_0,微博,微博
JRTT_202405251637_1086,P_3,今日头条,客户端
VX_202405201802_1087,P_5,微信,微信
JRTT_202405271613_1088,P_3,今日头条,客户端
JRTT_202405281838_1089,P_3,今日头条,客户端
JRTT_202405251319_1090,P_3,今日头条,客户端
WB_202405261321_1091,P_0,微博,微博
WB_202405261348_1092,P_0,微博,微博
JRTT_202405251504_1093,P_3,今日头条,客户端
JRTT_202405231729_1095,P_3,今日头条,客户端
WB_202405241355_1097,P_0,微博,微博
WB_202405211611_1098,P_0,微博,微博
XHS_202410270048_1100,P_4,小红书,客户端
WB_202411050752_1101,P_0,微博,微博
XHS_202411011210_1102,P_4,小红书,客户端
WB_202410281341_1103,P_0,微博,微博
WB_202410302007_1104,P_0,微博,微博
WB_202410312336_1105,P_0,微博,微博
WB_202410311454_1106,P_0,微博,微博
WB_202410272035_1107,P_0,微博,微博
JRTT_202405061026_1108,P_3,今日头条,客户端
JRTT_202405060646_1111,P_3,今日头条,客户端
KS_202405070509_1112,P_6,快手,视频
JRTT_202405061205_1113,P_3,今日头条,客户端
XHS_202405062355_1114,P_4,小红书,客户端
JRTT_202405092140_1115,P_3,今日头条,客户端
DY_202405050917_1116,P_2,抖音,视频
JRTT_202405071823_1117,P_3,今日头条,客户端
JRTT_202405061503_1118,P_3,今日头条,客户端
JRTT_202405072059_1119,P_3,今日头条,客户端
JRTT_202405060629_1120,P_3,今日头条,客户端
DY_202405030525_1121,P_2,抖音,视频
WB_202405082048_1123,P_0,微博,微博
WB_202405080026_1124,P_0,微博,微博
JRTT_202405060610_1125,P_3,今日头条,客户端
JRTT_202405051957_1126,P_3,今日头条,客户端
XHS_202405081847_1127,P_4,小红书,客户端
JRTT_202405060118_1129,P_3,今日头条,客户端
JRTT_202405052313_1130,P_3,今日头条,客户端
JRTT_202405051939_1131,P_3,今日头条,客户端
DY_202405071120_1132,P_2,抖音,视频
WB_202405061105_1133,P_0,微博,微博
JRTT_202405062250_1134,P_3,今日头条,客户端
KS_202405042101_1135,P_6,快手,视频
DY_202405041311_1136,P_2,抖音,视频
JRTT_202405081313_1137,P_3,今日头条,视频
WB_202405081913_1138,P_0,微博,微博
WB_202405051404_1139,P_0,微博,微博
JRTT_202405051900_1140,P_3,今日头条,客户端
JRTT_202405041502_1141,P_3,今日头条,客户端
JRTT_202405052032_1142,P_3,今日头条,客户端
JRTT_202405081737_1144,P_3,今日头条,视频
KS_202404301445_1145,P_6,快手,视频
JRTT_202405091309_1146,P_3,今日头条,客户端
DY_202405061805_1147,P_2,抖音,视频
JRTT_202405022040_1148,P_3,今日头条,客户端
JRTT_202405080635_1149,P_3,今日头条,客户端
XHS_202405031500_1151,P_4,小红书,客户端
JRTT_202405032350_1153,P_3,今日头条,客户端
JRTT_202405030009_1154,P_3,今日头条,客户端
KS_202405070015_1155,P_6,快手,视频
WB_202405091649_1156,P_0,微博,微博
JRTT_202405061757_1157,P_3,今日头条,客户端
WB_202405090044_1158,P_0,微博,微博
KS_202404301009_1160,P_6,快手,视频
XHS_202405081827_1161,P_4,小红书,客户端
WB_202405080026_1162,P_0,微博,微博
DY_202405061653_1163,P_2,抖音,视频
JRTT_202405031120_1164,P_3,今日头条,客户端
JRTT_202405081531_1165,P_3,今日头条,客户端
WB_202405041028_1166,P_0,微博,微博
JRTT_202405052311_1167,P_3,今日头条,客户端
DY_202405011046_1168,P_2,抖音,视频
DY_202412301630_1169,P_2,抖音,视频
DY_202412260457_1170,P_2,抖音,视频
DY_202412290610_1172,P_2,抖音,视频
WYXW_202412290755_1173,P_1,网易新闻,客户端
DY_202412272019_1174,P_2,抖音,视频
DY_202412291855_1175,P_2,抖音,视频
WYXW_202412301425_1176,P_1,网易新闻,客户端
DY_202412281436_1177,P_2,抖音,视频
DY_202412290112_1178,P_2,抖音,视频
DY_202412290741_1180,P_2,抖音,视频
DY_202412300757_1181,P_2,抖音,视频
DY_202412281601_1182,P_2,抖音,视频
